id,loss
50386,1953.5435
50396,1686.8423
50413,2912.7402
50422,2287.49
50434,1240.7432
50435,1965.2422
50436,1488.1128
50437,1672.1245
50439,2232.5518
50444,4108.325
50459,1278.8992
50472,1226.0963
50482,3631.9617
50485,1936.6753
50486,2444.707
50488,1206.5695
50493,7968.3066
50494,5708.6167
50505,1023.9972
50512,4177.9893
50523,1039.4475
50525,2139.475
50529,5424.1533
50530,1928.6658
50534,3221.8083
50541,1549.5011
50547,1976.7462
50567,3508.2031
50578,1322.8511
50579,3525.2834
50594,10976.054
50595,2416.7986
50596,1080.2959
50601,1821.9707
50609,2498.1023
50612,3827.3757
50622,1928.7845
50625,2659.5093
50627,1926.9637
50635,1649.4437
50637,1708.3628
50658,2140.0671
50659,1425.0226
50663,1038.1821
50665,1442.8663
50667,1009.0005
50672,1771.6765
50673,2237.3472
50676,5880.26
50678,8781.582
50679,2804.8545
50680,1583.6335
50682,1454.9392
50686,3506.7236
50688,2195.8428
50693,3236.566
50694,1881.2712
50695,1633.62
50703,1286.1714
50709,1819.411
50715,1073.4552
50718,2934.241
50726,8608.126
50727,1300.9219
50739,1343.661
50740,1034.5377
50748,5510.4976
50753,1274.8971
50755,2928.3113
50757,2627.9058
50759,1354.7775
50761,1540.0271
50762,1344.9172
50768,2531.7349
50771,2161.59
50772,2280.1987
50773,1718.1293
50783,2773.33
50784,3189.6006
50789,2010.4396
50796,1879.8422
50797,2961.637
50805,1319.6798
50806,1568.7179
50814,3896.444
50816,6085.301
50820,2907.2139
50827,4452.1475
50830,8226.831
50834,1416.8698
50840,5771.095
50841,992.0543
50844,1219.2198
50846,3197.1438
50847,945.1604
50857,2824.3274
50858,3169.52
50859,1787.412
50862,2967.8635
50866,1155.3036
50868,2305.8586
50871,1026.4996
50877,1103.3657
50879,1482.9742
50880,2420.7122
50885,4333.481
50891,2166.0605
50903,2672.2183
50906,3816.026
50907,5674.8975
50908,1214.2213
50916,1502.835
50918,2156.6362
50920,2145.947
50927,1168.0388
50929,4013.0046
50932,1317.2797
50933,2318.4578
50934,1528.3171
50944,1923.4769
50946,3542.2578
50952,1704.3494
50956,4899.2534
50958,1998.2516
50971,1978.6743
50973,1543.8875
50976,2616.4758
50978,2139.143
50980,1997.5554
50981,1720.8271
50982,3422.61
50985,10693.773
51000,1528.4622
51001,1563.4293
51009,1863.7415
51012,1436.5603
51021,1925.4146
51024,1681.9333
51025,1966.2863
51029,1704.7583
51032,2832.9124
51045,7371.296
51047,1535.209
51052,3498.8696
51058,5704.9976
51061,1185.203
51062,1172.7754
51066,2089.9138
51073,2221.7134
51078,6014.3545
51085,1969.7224
51087,2892.6633
51089,1812.2882
51090,1433.2837
51096,1898.2828
51102,1016.0431
51104,3643.9656
51106,1156.0043
51108,1172.2191
51114,1402.5509
51120,1060.4297
51125,2475.869
51129,1759.9805
51130,1162.198
51133,3015.278
51134,3211.7253
51137,1524.4188
51138,2537.0632
51148,1607.8348
51156,1506.8694
51169,2182.0085
51171,1740.4814
51176,2573.2764
51177,1494.0875
51183,2775.893
51191,1015.2699
51193,1337.918
51195,2236.5964
51205,1461.9491
51208,1850.9874
51216,3720.8164
51220,1450.0087
51226,3061.165
51227,1849.0605
51228,7737.63
51232,1059.2233
51238,1488.834
51248,3912.1082
51249,5615.2188
51251,5669.7534
51254,5850.899
51263,2121.6797
51264,1551.4115
51265,1536.285
51266,1408.9758
51268,3825.5803
51272,6867.047
51281,3645.0112
51282,3670.2866
51284,2587.8884
51290,2677.2485
51293,2180.807
51295,1977.901
51301,2452.5784
51305,1899.4971
51306,4357.6553
51307,1909.8768
51310,4131.1294
51312,2313.7217
51314,3043.1038
51330,6080.297
51334,3682.8735
51335,1274.9576
51343,2344.2463
51346,2538.111
51360,1474.7003
51363,1428.6649
51365,3840.812
51372,2885.2783
51376,6750.7217
51378,1562.7103
51384,2084.9602
51386,1881.7136
51387,7619.5405
51389,1076.8921
51390,1121.6093
51394,1684.3412
51396,3959.008
51408,1810.0424
51418,3290.1235
51430,1053.0947
51432,8756.743
51434,3646.357
51436,1525.6512
51446,1512.9917
51453,1231.7491
51465,1039.6147
51466,2660.9216
51468,2537.0095
51469,2082.8042
51478,2581.0889
51486,1864.9866
51490,1108.0272
51492,1352.3756
51497,2588.5422
51503,1390.3197
51508,3940.9126
51513,1766.7428
51521,1253.8032
51526,2410.7974
51536,1758.8756
51539,2705.715
51541,2414.2812
51554,1134.535
51560,1605.8182
51568,3514.3677
51570,6591.758
51576,1085.3204
51578,2827.703
51599,2197.102
51603,1802.3369
51606,1060.4662
51607,1177.1461
51615,3223.9268
51625,1326.0947
51630,1409.5353
51631,1276.4692
51638,1198.0405
51653,2214.645
51656,4078.8586
51664,1320.4965
51665,1040.0139
51668,1627.3074
51669,2448.0332
51677,1171.0363
51686,1182.1986
51689,1147.8201
51696,1113.261
51699,7682.234
51702,1275.605
51705,1904.8989
51714,1206.0205
51721,1239.1436
51722,1030.4375
51732,1417.7969
51741,1710.3881
51744,1860.8889
51751,2105.1423
51753,1640.021
51760,1992.1475
51761,1528.7211
51767,4602.3096
51768,1871.4746
51771,2971.7517
51773,2953.0156
51780,1791.3815
51796,2415.8086
51799,6852.014
51800,2178.2952
51804,3612.3533
51806,1729.038
51810,1855.2742
51817,2243.0698
51820,1219.9597
51834,1600.6687
51838,1638.7118
51843,4281.7
51845,2612.7651
51848,1169.7001
51853,4102.5664
51854,1422.6302
51857,3359.14
51859,1652.9493
51863,3524.879
51866,1266.1743
51870,3606.0093
51872,1743.0732
51890,1871.6659
51908,2385.1492
51911,1445.5975
51918,2281.6304
51925,1480.1002
51931,2340.3052
51932,1605.6608
51937,1954.9128
51938,1789.9657
51941,3002.691
51944,3591.2148
51945,1281.0745
51955,1446.9214
51956,1211.3846
51964,6911.266
51968,2030.01
51975,3894.9377
51978,3023.2751
51988,2377.6868
51989,1357.4995
51998,1264.5728
51999,2113.959
52004,1314.1056
52011,1467.5078
52018,1042.0963
52019,1459.7426
52025,1972.3337
52030,2359.0032
52031,1726.643
52033,1441.5507
52036,1700.9167
52040,1622.8766
52041,1220.5537
52042,2529.042
52043,1755.6625
52044,2450.8884
52046,2595.4973
52049,1763.6135
52056,1220.1964
52061,1328.2743
52080,1610.0529
52087,1485.374
52088,2183.8271
52089,2616.1863
52090,3647.3247
52092,5714.1836
52094,6783.542
52096,1876.0009
52104,1759.7229
52105,3365.3142
52110,1904.4326
52113,1023.1378
52115,5381.64
52118,1766.5543
52119,1970.0114
52122,2337.6748
52128,4191.23
52129,2310.6394
52134,1457.9534
52135,1606.1224
52146,1853.3369
52147,2112.8433
52153,5615.102
52156,2241.1514
52157,1568.0872
52159,1894.6353
52168,1333.5197
52174,1037.9001
52178,3117.2793
52182,1646.6752
52183,1663.781
52184,1950.9089
52186,1163.3796
52187,4224.491
52189,2305.105
52193,2459.4226
52198,1247.2959
52199,1265.5126
52205,2441.6208
52206,2644.3604
52208,4315.902
52217,1555.8036
52218,3182.6816
52219,3168.7383
52220,2487.5938
52223,1226.664
52227,994.2047
52230,1833.2029
52232,2967.2874
52237,2401.0244
52240,1068.9937
52251,2069.5867
52253,2953.8086
52260,2901.8792
52261,1122.7421
52263,3099.6323
52265,1660.5505
52268,1252.881
52270,1550.5157
52271,2330.3433
52283,3747.379
52284,1961.5289
52285,1079.7764
52291,1421.6658
52292,2612.5146
52293,3867.8523
52300,4753.133
52305,3671.9746
52310,2681.2551
52321,1535.6262
52323,2429.295
52326,2587.226
52328,1828.6782
52332,1642.8358
52334,7263.682
52339,1615.975
52343,5459.714
52345,3185.2437
52349,2439.4336
52351,3061.5935
52357,3943.1475
52358,1439.9506
52363,1327.5685
52365,1960.8416
52376,2627.8506
52377,4472.6753
52381,1151.4764
52391,3960.486
52392,3144.274
52394,4357.2397
52401,1233.0944
52404,1465.9037
52410,1288.0381
52411,1352.414
52419,1127.1919
52426,1067.3384
52440,1247.7004
52459,7002.8105
52462,1291.3285
52467,1008.6561
52470,1802.7698
52473,1844.7323
52475,1247.0785
52488,1313.4768
52491,1443.2881
52495,3389.807
52507,1936.2197
52508,1875.5151
52511,1354.909
52512,1156.3715
52517,2192.418
52529,1048.4841
52540,2068.3694
52541,1533.9232
52547,1242.7026
52550,1296.0739
52552,1716.2845
52561,1615.9568
52568,4808.377
52571,1482.4165
52572,1242.3125
52581,8227.568
52583,5305.6865
52585,1621.4165
52591,2669.8127
52595,2055.5652
52596,1784.8744
52600,3240.1892
52601,2006.6787
52607,11746.358
52613,4230.645
52615,2483.1047
52623,1542.4445
52624,1661.0736
52631,1680.3701
52634,6353.6797
52636,1269.1842
52643,1689.0309
52649,2649.348
52656,2049.9702
52658,1565.5298
52659,1810.2327
52677,1617.3785
52680,2220.4185
52684,1911.1478
52685,3549.8022
52686,1028.2838
52689,2148.5645
52692,1659.3447
52701,1733.1752
52706,3764.3188
52707,5986.657
52708,3406.9316
52711,2903.9614
52712,2112.3276
52717,3041.7273
52725,1785.8583
52726,2174.1536
52734,2467.814
52735,3785.6677
52740,1548.7953
52744,2518.479
52746,4335.2896
52761,969.10706
52765,1908.3633
52770,2251.829
52771,3153.362
52776,2107.2961
52777,1749.2452
52778,1613.8147
52785,1579.1047
52792,1301.5591
52793,2350.8242
52802,2111.102
52813,1924.3165
52816,2186.9214
52822,2143.9602
52825,4250.56
52828,3970.5188
52831,1466.7539
52833,1625.2142
52839,3801.2336
52843,1324.3911
52850,1550.6829
52855,1407.7688
52857,1289.2539
52860,3854.4067
52861,2914.7236
52863,3762.4807
52871,1280.6576
52872,1315.0332
52875,1273.313
52881,1310.3203
52887,946.7626
52889,1815.1702
52891,1687.1398
52892,1597.6174
52893,1795.6663
52901,1195.4417
52902,1189.1464
52904,5122.704
52906,3653.2595
52916,1377.272
52917,2985.752
52919,1791.152
52924,2756.583
52926,3717.1719
52934,4286.1353
52935,1356.0066
52936,2646.6616
52948,1560.267
52956,4100.6187
52957,1633.9047
52961,1046.6499
52962,5144.279
52973,1110.5085
52977,1942.8438
52986,1696.8134
52988,5541.525
52989,1803.9761
52993,1846.4021
52995,3519.1023
53006,3864.2869
53007,1347.6188
53009,1061.532
53014,1498.0792
53017,3736.9531
53019,2733.2192
53021,1958.3864
53031,1331.3429
53039,1492.3855
53042,3606.1514
53049,2113.0227
53054,1270.6749
53058,2137.9897
53064,4585.0303
53067,5691.062
53084,3326.7463
53094,3271.241
53097,1771.5518
53107,1438.7289
53109,2442.6748
53125,4145.1196
53126,3409.8357
53127,1521.2828
53130,1603.3615
53131,3475.2146
53132,5462.4585
53133,1345.0227
53138,1273.8104
53142,1586.2997
53145,2660.3093
53148,2009.9775
53151,1496.5646
53155,1087.6506
53160,1690.1035
53164,2093.9153
53166,1606.4141
53167,2245.6387
53172,3211.2224
53176,1205.6085
53181,1998.6681
53185,2977.496
53190,1282.7115
53197,1280.27
53201,1017.8589
53203,1289.6721
53205,3406.1848
53207,2804.396
53219,2559.121
53224,2080.196
53238,1075.5333
53244,2613.302
53247,3080.0208
53252,977.521
53259,4308.2246
53271,1752.5864
53272,1501.1201
53278,1530.164
53280,1001.8618
53281,1257.6554
53294,1988.7617
53314,1919.3137
53327,1158.473
53328,1484.2699
53337,2438.196
53338,1656.963
53340,1805.1711
53343,3021.9924
53344,1354.9347
53346,3023.1104
53353,1262.7637
53366,1797.2231
53370,1549.3927
53372,1857.772
53380,2154.7356
53382,5016.6094
53385,1478.6132
53386,4917.3584
53406,1880.2957
53411,2089.9084
53416,1447.4733
53417,2654.2812
53424,1297.2954
53425,6147.9194
53431,3026.3364
53433,1783.3317
53441,1506.0029
53442,2242.4578
53448,2617.5024
53452,3377.0984
53460,1223.4114
53463,1616.9429
53465,1100.5509
53472,2968.995
53474,1464.8164
53478,4084.4941
53480,1342.549
53484,3085.1626
53492,1851.7124
53498,1583.5204
53499,3728.0825
53505,6100.3154
53515,2208.999
53518,1533.76
53528,3509.5725
53534,5897.543
53536,2391.9475
53539,2567.6045
53543,6826.4634
53546,1195.4951
53547,1677.2072
53551,4825.476
53562,1627.3204
53564,1320.4734
53572,3129.981
53574,5738.454
53580,2108.5344
53581,2038.5975
53583,1963.6888
53585,1668.302
53591,1146.8673
53594,8379.06
53599,5943.3535
53604,1919.7288
53608,1357.7665
53610,2003.1792
53613,2135.6978
53619,1120.9102
53621,1155.3875
53622,3466.914
53625,2653.8337
53632,1539.0205
53637,2126.0686
53644,1611.6405
53646,1268.4908
53648,3355.6233
53649,1915.3328
53650,2131.5127
53652,5761.982
53666,2980.509
53670,1020.0144
53671,1263.0907
53687,1619.9231
53689,3035.8577
53698,2327.3782
53702,2792.3652
53704,1905.654
53709,1688.8378
53717,2417.1821
53725,1651.1855
53728,2213.5852
53732,2304.316
53734,2311.194
53735,4824.051
53741,1161.457
53746,4282.027
53747,1645.6804
53758,1946.3036
53760,1456.8634
53761,1062.9229
53766,5283.3936
53781,6758.9087
53798,2611.362
53799,1720.926
53801,1483.7528
53803,1452.9042
53813,1704.7799
53817,1924.3607
53818,1072.601
53838,3001.6492
53843,4030.3123
53844,1422.8075
53852,1666.2151
53856,1670.6024
53857,1027.8064
53862,1869.1537
53863,1277.643
53865,1133.8428
53869,2652.7363
53881,4315.51
53893,2989.7805
53894,1924.083
53902,1469.4043
53905,1339.0518
53908,3859.0667
53910,2586.7808
53912,3039.7646
53913,4417.2437
53918,1735.0076
53933,1150.027
53934,1540.9976
53935,1334.3253
53941,2480.6372
53943,1031.5659
53945,3603.5847
53946,1436.3523
53955,2916.0803
53957,2340.2969
53969,1317.2982
53970,1278.6633
53973,2288.9893
53977,6755.7905
53979,6011.208
53980,1244.1483
53985,1155.6864
53986,2118.364
53989,2221.0417
53996,2270.63
53997,1686.2201
54001,2623.1873
54002,4612.5728
54009,1539.3365
54012,1532.664
54016,2580.3672
54018,1303.9801
54029,1729.3463
54031,2511.2085
54033,1223.4415
54034,2243.1514
54037,2615.703
54038,2107.2686
54039,6812.6675
54041,1474.9493
54043,1582.795
54048,2449.792
54055,1065.2665
54068,1092.979
54070,2140.6873
54076,1202.8712
54078,1570.4181
54081,2193.8757
54086,2326.9822
54105,1166.0587
54110,1794.5731
54124,3420.6743
54127,4113.313
54130,1291.8029
54138,2212.4402
54143,1475.4542
54151,1834.872
54154,4580.501
54160,1489.7936
54161,4407.8687
54165,1429.168
54170,1366.34
54174,1886.5354
54179,3687.4
54181,2653.9685
54188,5640.0117
54198,1227.1221
54202,3948.4912
54206,3320.9429
54214,1649.192
54215,2937.3472
54219,1505.1267
54231,1780.3256
54232,1248.0804
54235,1461.408
54238,1477.0903
54241,3214.7583
54243,1863.0381
54246,1614.1946
54250,1005.2433
54255,1627.6968
54258,3189.3232
54264,6686.943
54270,1023.19385
54279,1455.4004
54286,2044.201
54302,937.60645
54304,1899.5363
54305,1524.9938
54308,1276.5557
54311,1760.8461
54329,1483.8195
54332,1325.8053
54333,1682.9976
54334,1137.2158
54337,1781.9463
54344,1434.0947
54347,3290.8313
54348,10524.685
54349,3168.1694
54350,1278.8293
54358,1716.391
54369,2554.9812
54371,3209.3284
54375,1261.5178
54388,1655.44
54401,1985.9857
54402,1896.702
54403,2145.2346
54411,1965.16
54416,1533.2102
54422,1350.349
54431,1504.1445
54434,1266.686
54439,1123.1471
54440,1599.2312
54442,10022.488
54446,1849.7896
54447,2266.702
54450,1602.0417
54457,6237.4053
54466,1967.8745
54471,1058.0427
54473,1957.4337
54475,1878.8478
54482,1673.5771
54483,967.9424
54486,8312.346
54488,1627.9843
54495,1301.7992
54502,1112.5615
54505,1295.61
54518,1800.2297
54527,1131.4346
54529,1576.9553
54531,1011.3307
54537,4821.3306
54541,2969.3184
54543,3169.262
54547,4993.0264
54558,9016.297
54559,1640.3915
54561,1266.89
54562,2917.2935
54569,7177.1846
54570,1081.2207
54573,1652.4517
54582,1143.2733
54595,2013.6564
54603,2272.4153
54613,3450.5913
54617,1877.488
54618,1960.0779
54620,3284.4495
54621,2242.6008
54628,1253.7894
54633,1996.4995
54634,5376.1616
54635,1522.585
54637,1932.006
54638,2368.9949
54649,1490.468
54651,1147.9963
54653,3952.3157
54656,1966.2739
54680,3558.2903
54692,2841.6965
54713,3341.471
54719,3340.9387
54720,2508.436
54722,2325.215
54725,3256.6558
54734,1182.3652
54742,5264.5483
54743,4696.2236
54744,3736.4033
54752,1445.4019
54753,1921.9276
54759,2206.0525
54761,2936.8735
54764,1487.0872
54768,1222.4873
54773,1346.6238
54774,1550.9069
54787,1484.568
54789,2523.4277
54790,2225.6997
54794,2463.6965
54795,1079.8066
54797,1066.514
54798,3569.5854
54805,1877.312
54806,1939.0002
54807,1404.1975
54815,7191.734
54819,3062.4695
54821,1683.6648
54830,1443.0228
54835,3736.6458
54837,1774.2676
54842,2304.3892
54859,1438.6072
54864,6733.8726
54865,1938.9985
54868,1833.7058
54869,1324.4335
54870,1677.4989
54878,2140.5352
54880,2153.2275
54881,1467.2412
54883,2580.6208
54886,1496.0991
54892,1261.7859
54901,2944.3499
54906,2257.148
54909,1627.7109
54911,2916.5674
54915,2750.4705
54919,1608.7827
54921,1278.2673
54922,7360.4224
54925,1489.991
54930,1658.8507
54934,1047.4738
54940,992.57336
54942,8482.994
54943,3750.358
54944,2279.4336
54949,1290.4125
54951,3038.9521
54952,1249.0782
54962,4063.644
54970,3527.4746
54973,1048.8654
54975,2265.4326
54982,1253.7567
54984,1504.2557
54986,3002.3904
54992,2537.0955
55005,3040.5146
55010,2123.0332
55015,1999.6863
55022,4307.5806
55038,6393.4473
55046,2813.7278
55052,1947.7157
55053,2160.0562
55055,7471.3076
55057,962.239
55062,4122.05
55066,3197.201
55067,1203.2842
55068,7178.593
55069,1650.3984
55078,3153.5925
55081,2299.169
55087,2572.2244
55100,1498.7894
55105,2045.6696
55109,1212.0371
55112,4843.726
55113,6708.006
55117,1481.9799
55120,4083.4653
55124,1750.7227
55133,2570.2834
55136,2526.6272
55147,3641.8877
55168,2793.0254
55170,2489.4768
55172,2419.7708
55173,1482.6313
55183,5576.6675
55184,1428.3552
55200,1230.1937
55204,3281.86
55206,1348.5066
55211,2823.9507
55215,2022.872
55216,1305.9834
55221,1712.7618
55232,1528.3682
55239,2347.2754
55247,1527.9244
55252,2380.9236
55253,1806.8765
55258,1006.0383
55259,1855.4359
55260,2499.7964
55263,3196.1438
55273,2740.3525
55275,1747.552
55283,2813.5713
55292,1502.7417
55293,3312.395
55295,1817.6512
55298,1698.5107
55299,3345.5884
55303,1906.2983
55309,2633.1123
55312,1888.5648
55317,1119.6758
55318,2513.4824
55319,996.83496
55327,2628.4165
55331,1513.4468
55340,2246.1335
55341,1124.0348
55355,1324.8591
55357,2022.0247
55360,1803.3809
55374,3844.6123
55382,1723.1505
55384,1158.7516
55388,1545.2446
55389,1768.5999
55392,9940.323
55394,1983.7258
55396,7975.487
55397,2253.2046
55403,2109.9587
55407,1195.6045
55416,3807.911
55417,1186.6123
55423,1346.5786
55428,1419.3549
55432,1765.9506
55436,2014.6608
55437,2391.5098
55442,4077.0457
55451,1345.199
55453,1996.8523
55457,3239.186
55462,1591.5737
55463,3485.1848
55464,1881.8702
55467,1334.6412
55484,2977.8682
55485,1119.9186
55489,1170.3787
55491,2082.4475
55496,1563.7867
55500,5254.552
55504,4991.333
55510,10076.181
55521,2513.9006
55523,1539.7125
55526,1451.5223
55533,2048.1865
55536,1908.7441
55542,1096.3936
55544,4465.36
55551,1696.4634
55555,1306.5054
55558,1277.2668
55563,3909.4688
55576,2039.2208
55579,2351.0679
55580,4048.847
55585,7430.3193
55591,8474.773
55595,1124.3252
55596,3064.0571
55597,4579.862
55602,1654.3708
55603,1021.5138
55610,5677.6133
55619,2094.9546
55625,4524.783
55629,1662.2513
55637,2537.367
55660,2070.3247
55669,1596.6458
55672,1888.0654
55674,2000.1694
55675,1835.8862
55677,1518.6239
55688,1410.0446
55694,2053.4678
55699,1800.0483
55703,1161.9858
55716,1114.8131
55721,3404.1064
55724,1006.42566
55725,1048.9148
55742,2015.843
55745,1476.1824
55746,1453.1538
55750,1905.3442
55753,1330.305
55756,1113.1962
55760,2680.4094
55765,1185.4263
55766,1457.5004
55767,1013.62537
55772,4240.066
55774,2763.2026
55778,1676.1577
55780,1714.1924
55784,1116.2672
55800,1910.0894
55801,2508.1328
55802,3379.9893
55805,1757.0361
55824,2515.2253
55827,4724.1733
55830,1516.1748
55831,1437.2657
55839,2370.8157
55843,1892.6309
55844,2213.5706
55855,5639.4097
55861,1469.5641
55869,1781.4424
55883,7387.3096
55887,1498.2655
55896,1137.4744
55901,1124.1533
55903,3920.8496
55911,2036.5796
55922,1563.0037
55926,1628.6168
55928,2798.0781
55929,4123.187
55932,1626.3594
55934,2467.3604
55935,1562.6576
55945,1267.2206
55951,1512.3356
55958,1754.2148
55962,1720.3684
55963,1671.5875
55967,2647.361
55972,1235.4199
55988,2383.0117
55990,1463.6775
56000,3684.2122
56001,1780.7719
56007,1537.8635
56011,2546.7747
56016,2399.1216
56019,1337.0996
56021,1148.7382
56024,1955.3904
56026,3106.0251
56029,1305.8374
56032,2099.6475
56036,2290.7605
56042,3800.9827
56045,1804.7275
56051,4536.604
56055,3189.3513
56063,2396.7114
56072,2804.4382
56082,1909.6881
56085,3698.9016
56088,3527.6248
56102,1974.5519
56105,1549.6101
56108,2367.5088
56110,1458.3601
56111,1103.22
56115,1458.9167
56137,1344.7474
56138,1358.403
56152,3412.5647
56153,2847.2002
56156,3434.857
56173,1275.92
56175,1164.1154
56180,3710.154
56189,1246.2043
56196,2924.973
56207,1194.572
56208,1798.4789
56214,4499.024
56221,2109.6235
56229,2247.8818
56230,1825.9572
56231,2278.6018
56243,2301.1633
56245,1328.8436
56257,1324.6168
56260,5198.58
56264,1723.6572
56270,1119.5084
56271,5007.887
56277,1673.029
56278,1387.7952
56284,2277.409
56286,1651.7233
56287,3253.0513
56295,1321.231
56298,4963.797
56301,3352.5876
56305,1438.0431
56307,1764.2836
56309,1971.8966
56312,1947.3687
56321,1456.527
56327,1353.5907
56328,1560.3691
56336,2411.7107
56342,1574.0209
56344,3864.0247
56350,1996.4485
56358,1460.6853
56359,1494.7198
56367,3252.6758
56374,7048.311
56377,1980.1027
56392,1158.6958
56401,2236.9434
56403,1508.4954
56413,1679.1278
56418,1154.1687
56422,3839.4658
56423,2434.8171
56426,5029.2676
56439,1707.5952
56443,6556.535
56453,2955.709
56459,2780.3079
56460,5523.474
56465,5500.3296
56466,1034.6963
56467,2130.8613
56480,1785.5643
56482,2908.4465
56484,1680.9731
56485,1748.72
56488,1940.7349
56489,3734.3506
56490,1608.8942
56495,1202.1228
56496,2138.046
56498,5478.9185
56499,2021.8535
56505,1861.1782
56511,1465.154
56519,1488.193
56522,1230.7106
56523,1249.8345
56525,2969.6753
56526,1833.5657
56531,1644.3901
56535,3501.6802
56536,1331.0142
56540,1249.656
56543,3497.5022
56545,3699.602
56548,1014.9015
56560,1016.59814
56565,1240.1112
56576,1638.9329
56581,1875.9451
56584,8579.621
56587,1305.7446
56592,2249.7427
56598,1515.1958
56603,1807.6279
56608,1397.4108
56614,2237.3984
56619,1338.0914
56623,5318.436
56624,1181.9012
56634,2296.5142
56636,1125.3215
56637,1885.3362
56643,1051.2305
56656,2148.158
56663,1458.966
56668,4873.7754
56676,1220.4385
56687,3392.5476
56698,3130.7703
56702,1117.6764
56718,1736.9414
56721,2045.87
56725,6770.2896
56729,5294.294
56732,1557.5122
56738,3400.9658
56742,1574.2191
56746,2983.4797
56753,4365.346
56755,2524.48
56762,4053.766
56787,2554.076
56793,4018.2668
56796,1007.79126
56797,6694.712
56802,2451.0693
56818,2281.0903
56820,1087.1091
56822,6556.5527
56834,3031.169
56846,5669.748
56847,1011.32043
56848,1020.756
56849,1658.811
56851,2976.1597
56856,1325.3369
56859,1872.9844
56863,4096.5293
56868,3665.9934
56869,1748.487
56873,1100.0499
56880,1518.7131
56881,1355.7728
56883,1444.8934
56901,3913.078
56904,3555.6401
56905,1251.8511
56907,3400.1177
56910,2305.9553
56913,2296.3186
56915,1700.2311
56926,1758.39
56927,1034.8912
56929,2396.6663
56931,1077.3917
56932,1138.0688
56947,981.27026
56949,2942.5115
56950,4082.598
56953,1505.5458
56955,3479.3367
56958,5131.347
56962,1823.4479
56964,5138.3926
56965,2236.2017
56968,3300.9204
56976,1329.9989
56981,1504.6667
56982,1781.2529
56984,1620.5054
56997,3460.5374
56998,3314.364
57002,5596.35
57005,1670.1796
57007,1646.1484
57030,3468.7095
57037,1756.8304
57038,2265.497
57043,1964.3812
57051,1046.8037
57054,4753.4233
57057,986.7904
57069,1590.1462
57073,2488.3518
57074,1344.9426
57087,1438.0377
57088,1505.3564
57102,2273.4045
57109,1204.1163
57114,2232.1494
57118,1631.8363
57126,1768.6562
57127,1310.1171
57129,1014.4801
57132,3075.605
57144,3885.7366
57152,1698.2689
57153,1855.2977
57158,1082.309
57162,6485.0903
57171,3735.6252
57173,1110.2498
57178,1483.9207
57181,4364.46
57184,2657.9639
57192,1039.5094
57195,2855.388
57201,1692.7002
57202,1600.7312
57209,4223.3945
57213,1596.9438
57220,1510.7727
57229,1116.599
57230,994.6467
57236,1535.1204
57245,1047.5886
57255,1669.3557
57261,2685.5916
57272,1738.7522
57278,2347.2725
57280,1930.9156
57285,1921.1797
57290,1944.2021
57291,3193.5215
57292,8997.059
57295,1254.3
57298,1330.6833
57305,1286.8096
57309,3552.6003
57314,1795.1897
57316,2353.5154
57322,6907.098
57325,3390.757
57327,1195.9717
57329,1640.1768
57331,2563.1885
57336,1342.716
57341,994.9951
57344,1328.4194
57355,3477.6353
57358,1607.0382
57359,1346.3414
57370,1928.7065
57372,2066.4697
57374,2554.1406
57375,2050.8115
57377,1720.3953
57378,998.8458
57384,2014.3773
57393,3137.6277
57394,1562.9127
57401,1770.7035
57406,1478.7373
57410,1300.3004
57415,5720.7744
57417,2367.2937
57419,1138.8969
57427,2082.0103
57430,3120.0
57434,4520.655
57439,1705.25
57444,2137.913
57451,1375.3724
57462,1916.3357
57463,1029.415
57467,1419.4242
57468,5000.8945
57470,1249.1984
57491,2530.848
57492,1944.4346
57501,3170.9287
57507,1345.208
57519,1445.3508
57525,1319.998
57539,1391.2115
57545,4748.665
57546,956.5969
57547,1008.6067
57556,3487.4583
57557,3213.6348
57559,2274.8765
57560,1434.3536
57562,2754.3289
57563,1542.5245
57574,4208.455
57577,995.2175
57583,7810.3784
57585,1967.3119
57586,1577.2869
57589,1494.4932
57592,1929.8755
57602,1007.30676
57605,1338.4158
57614,1224.0496
57620,2153.4294
57632,1927.8726
57635,1187.3127
57641,4389.8384
57642,2160.383
57643,4550.154
57651,3328.7715
57654,1603.751
57656,1242.3928
57657,6592.156
57658,2161.5122
57664,2137.148
57666,4009.9849
57667,3300.1672
57672,3507.789
57673,3572.547
57678,1193.2501
57686,1454.3645
57689,4931.904
57703,1028.6921
57712,1089.6425
57725,1808.0714
57726,1006.16296
57728,2134.8867
57734,1225.8027
57744,1123.9384
57745,1939.4784
57751,2739.1235
57756,8697.041
57768,3791.0288
57771,1340.1948
57784,2894.846
57788,1938.8651
57797,1464.207
57798,4667.398
57802,2643.2598
57807,2873.1584
57809,4088.877
57810,1301.0104
57814,3524.552
57815,1953.9307
57817,1436.1395
57826,3536.5754
57829,3558.016
57830,1575.1951
57832,966.14526
57833,2448.3044
57842,1618.2448
57848,6185.651
57849,1290.4792
57850,2613.9062
57854,1308.2136
57862,1199.1267
57866,1315.3228
57868,1671.8873
57869,5187.9976
57870,2664.1128
57873,1470.0326
57875,1464.0936
57877,2213.5586
57878,1507.0162
57880,1485.1702
57884,4562.434
57886,1186.3826
57888,2493.0737
57894,1805.713
57897,1831.0194
57902,2372.193
57903,1509.5801
57917,2398.0657
57923,3906.2432
